profile,actual_ddq_max_rad_s2,actual_ddq_p99_rad_s2,actual_dq_max_rad_s,actual_dq_p99_rad_s,actual_elbow_accel_p99_m_s2,actual_elbow_lateral_range_m,actual_elbow_speed_max_m_s,actual_j1_ddq_p99_rad_s2,actual_j1_dq_max_rad_s,actual_j2_ddq_p99_rad_s2,actual_j2_dq_max_rad_s,actual_j3_ddq_p99_rad_s2,actual_j3_dq_max_rad_s,actual_j4_ddq_p99_rad_s2,actual_j4_dq_max_rad_s,actual_j5_ddq_p99_rad_s2,actual_j5_dq_max_rad_s,actual_j6_ddq_p99_rad_s2,actual_j6_dq_max_rad_s,actual_j7_ddq_p99_rad_s2,actual_j7_dq_max_rad_s,actual_min_joint_margin_rad,actual_min_rho,actual_orientation_rmse_rad,actual_physical_velocity_exceed_fraction,actual_position_max_m,actual_position_p95_m,actual_position_rmse_m,braking_active_fraction,braking_binding_fraction,braking_j1_active_fraction,braking_j1_binding_fraction,braking_j2_active_fraction,braking_j2_binding_fraction,braking_j3_active_fraction,braking_j3_binding_fraction,braking_j4_active_fraction,braking_j4_binding_fraction,braking_j5_active_fraction,braking_j5_binding_fraction,braking_j6_active_fraction,braking_j6_binding_fraction,braking_j7_active_fraction,braking_j7_binding_fraction,command_above_driver_cap_fraction,command_ddq_max_rad_s2,command_ddq_p99_rad_s2,command_dq_max_rad_s,command_dq_p99_rad_s,command_driver_q_gap_max_rad,command_driver_q_gap_rms_rad,command_elbow_accel_p99_m_s2,command_elbow_lateral_range_m,command_elbow_speed_max_m_s,command_j1_dq_max_rad_s,command_j1_sat_fraction,command_j1_saturation_fraction,command_j2_dq_max_rad_s,command_j2_sat_fraction,command_j3_dq_max_rad_s,command_j3_sat_fraction,command_j4_ddq_p99_rad_s2,command_j4_dq_max_rad_s,command_j4_sat_fraction,command_j4_saturation_fraction,command_j5_dq_max_rad_s,command_j5_sat_fraction,command_j6_dq_max_rad_s,command_j6_sat_fraction,command_j7_dq_max_rad_s,command_j7_sat_fraction,command_min_joint_margin_rad,command_min_rho,command_orientation_rmse_rad,command_position_max_m,command_position_p95_m,command_position_rmse_m,command_velocity_saturation_fraction,driver_actual_q_gap_max_rad,driver_actual_q_gap_rms_rad,driver_ddq_max_rad_s2,driver_ddq_p99_rad_s2,driver_dq_max_rad_s,driver_dq_p99_rad_s,driver_elbow_accel_p99_m_s2,driver_elbow_lateral_range_m,driver_elbow_speed_max_m_s,driver_j1_dq_max_rad_s,driver_j1_limit_active_fraction,driver_j2_dq_max_rad_s,driver_j2_limit_active_fraction,driver_j3_dq_max_rad_s,driver_j3_limit_active_fraction,driver_j4_ddq_p99_rad_s2,driver_j4_dq_max_rad_s,driver_j4_limit_active_fraction,driver_j5_dq_max_rad_s,driver_j5_limit_active_fraction,driver_j6_dq_max_rad_s,driver_j6_limit_active_fraction,driver_j7_dq_max_rad_s,driver_j7_limit_active_fraction,driver_limit_active_fraction,driver_min_joint_margin_rad,driver_min_rho,driver_orientation_rmse_rad,driver_position_max_m,driver_position_p95_m,driver_position_rmse_m,driver_velocity_limit_enabled,driver_velocity_saturation_fraction,duration_s,frame_full_error_p95_m,frame_full_orientation_error_p95_rad,frame_limit_activation_mean,frame_used_error_p95_m,frame_used_orientation_error_p95_rad,ik_velocity_limit_enabled,nullspace_activation_mean,nullspace_error_abs_p95_rad,nullspace_return_speed_abs_p95_rad_s,q_gap_max_rad,q_gap_rms_rad,singularity_limit_active_fraction,solve_time_mean_ms,solve_time_p95_ms,solver_failures,speed,tail_actual_ddq_rms_rad_s2,tail_actual_ee_p2p_m,tail_actual_ee_vibration_rms_m,tail_command_ee_p2p_m,tail_command_ee_vibration_rms_m,tail_driver_ee_p2p_m,tail_driver_ee_vibration_rms_m,torque_saturation_fraction
null_cost_0,62.98974062153388,39.810844352224834,3.8322639365743765,3.0043617855533284,9.455468572246279,0.06269468134595084,0.47939464966917084,33.2470780200454,1.8339876518697613,27.21958656412038,1.306096232115217,28.779518831066046,1.7818431634654013,41.56106439877221,2.758760582417852,9.986022662035255,1.0005170405024753,14.909288863250813,1.2172423965724406,28.064559628108736,2.1157550510022562,0.11004414620461271,0.07300946287054245,0.27974936661459315,0.09706620320200811,0.0997254975867893,0.09765501895421609,0.06312267066145542,0.577933470133973,0.16167164175899812,0.0,0.0402434569439654,0.4705301447028056,0.041846867429974836,0.006993006993006992,0.057108338169542666,0.037915326902465164,0.04312721429121208,0.08333333333333333,0.02127039627039627,0.09150589496248661,0.0099067599067599,0.08870471428882643,0.07994711674618216,0.0678289334583571,362.69088187168563,100.85775662446402,3.4997927335401378,2.886773012578488,3.964503636488814e-08,2.897713644650143e-09,13.53153753569373,0.06014360272429973,0.3839398836588721,1.3350459436575572,0.039285224208843735,0.039285224208843735,1.1008950678691083,0.005732187396700416,1.5795361972171424,0.05565146171266621,50.30883320917642,2.2007040679454803,0.02594535693127258,0.02594535693127258,1.4206184472034995,0.0,1.6061060596257448,0.0,2.4078565589510013,0.0,0.10977263099193463,0.07454483184269317,0.16738747032877968,0.08100527552018265,0.07899072019404622,0.04943638568338147,0.09303607994634684,0.16376860558901477,0.04008035802417669,362.69098975611155,100.85775662446402,3.499792111267647,2.886772597730161,13.531536814981715,0.06014360272429973,0.3839398463496813,1.3350449303785965,0.037616313784829235,1.1008943923498011,0.004819394777173417,1.5795349540629358,0.05264227811485791,50.30883320917642,2.2007030308246582,0.023878802074135532,1.4206184472034995,0.0,1.6061060596257448,0.0,2.4078565589510013,0.0,0.0881138198913604,0.10977263099193463,0.07454483181690767,0.16738746948249705,0.08100528043897354,0.07899072162329614,0.049436386337994354,1.0,0.09303607994634684,2.2376666666666667,0.07899337402803082,0.20874004661836995,0.08713669015394761,0.05835026864233669,0.005574677679014549,1.0,0.0,0.0,0.0,0.16376860895230613,0.040080358582955826,0.46738236091716184,0.9121212388356824,0.9675731353733378,0.0,2.1,2.38873232373429,0.010220771034558566,0.0022598708379572004,0.000268101692199698,4.5016496444258685e-05,0.000268101692199698,4.5016496444258685e-05,0.0
null_cost_12,58.00575790805515,35.25939283772611,3.7426525758620683,2.8175265491595227,7.765259734718161,0.054116131338105104,0.4511948471882941,30.63493649292289,1.7977722481046525,15.581148903355418,1.009015407299078,17.94744909684402,1.2691398150459874,41.44460380273488,2.746957212049272,7.344681359939386,0.7693098562017786,13.552039058196724,1.222549654594225,22.09819999251205,1.6923778787470143,0.10276694048541457,0.07293230192581086,0.2968511196948905,0.06529402282929622,0.10109576039895167,0.09926639883425337,0.06384214892280742,0.6621016998127526,0.227485580699751,0.0,0.053827924209214596,0.5262571224770553,0.09529105495891345,0.0,0.006698821007502675,0.03831725616291532,0.02593215593108737,0.04283216783216783,0.006410256410256408,0.08896034297963558,0.07896270396270397,0.08490730453347274,0.07517482517482517,0.050144854619650576,306.26572026903887,91.28252597292885,3.413032740354538,2.749449252150953,2.776960524493906e-08,2.0857270757017365e-09,16.063146803193984,0.05202384279580041,0.35764913966188155,1.3090427964925766,0.05233378579349273,0.05233378579349273,0.9060427983058617,0.004672897196261675,1.1208346392474293,0.0057609860664523,47.24197400112908,2.222255493203799,0.0097493268944121,0.0097493268944121,1.0252240038729117,0.0,1.576252708521982,0.0,2.0084538147055278,0.0,0.10420242018862756,0.07512660034586278,0.19117378589794445,0.08330676700102184,0.08127494982310846,0.0507016188536136,0.07251699595061879,0.1556894457628757,0.03802480046733416,306.2660289248576,91.28252597292885,3.413032118082047,2.749449044726789,16.06314729825348,0.05202384279580041,0.35764932830029683,1.309042093654474,0.0506852731635495,0.9060424605462081,0.004088785046728966,1.1208344318232657,0.005493033226152192,47.24197400112908,2.2222548709313084,0.009133599180143717,1.0252240038729117,0.0,1.576252708521982,0.0,2.0084538147055278,0.0,0.06940069061657439,0.10420242018862756,0.0751266003414946,0.1911737859324366,0.08330676700102184,0.08127494982310846,0.05070161942143242,1.0,0.07251699595061879,2.2376666666666667,0.08127783805751183,0.24427719852611765,0.09553275631928189,0.05900638023252568,0.012233234502042445,1.0,0.8709024798777402,0.21675311015077658,0.3164514729823438,0.15568944747233687,0.038024800482794434,0.4674755749365503,1.2001508356803172,1.2620503417565487,0.0,2.1,2.059726008248559,0.009765833616256667,0.0021228869666882052,0.0003148500497142204,5.293897550931945e-05,0.0003148500497142204,5.293897550931945e-05,0.0
null_cost_18,58.25461752984314,35.326884317646766,3.7171867503783447,2.8081759248716565,7.90867157947793,0.05411458586155915,0.45416000958596237,30.929787058903198,1.8074069417743637,15.766458304605637,1.0178475974703005,17.700606396775846,1.2619708170830266,42.04867085941422,2.7396826123081124,7.1603802776501135,0.8248671679968163,13.686220985695433,1.2316284757523792,22.90368887116466,1.6566658816548803,0.10189676883691144,0.07289410672593238,0.30030232963798303,0.06655423062266702,0.10138642949403752,0.0994631821214718,0.0639125700682673,0.6626330696821365,0.237304819482121,0.0,0.054558999692178735,0.5269224687665893,0.11274743596909763,0.0,0.006698821007502675,0.03831725616291532,0.02593215593108737,0.04195804195804196,0.002331002331002325,0.08882636655948552,0.07837995337995336,0.08490730453347274,0.07488344988344989,0.0516668348976147,307.3489693482164,91.78355653754504,3.3913301303982735,2.724284346525868,2.843022339771295e-08,2.1101115393292956e-09,16.78235115308876,0.05206706193266955,0.35790500553207144,1.303023969133695,0.05319883769660692,0.05319883769660692,0.9072577960675213,0.0058411214953271,1.133969704824267,0.0057609860664523,47.42489273970287,2.2480469197034836,0.0097493268944121,0.0097493268944121,1.061734134661189,0.0,1.6147441929206252,0.0,1.9457089809122863,0.0,0.10371593135714337,0.07506008469730974,0.19701523627171982,0.0836952269011081,0.08161920100396917,0.05084338915001263,0.07455027215279841,0.1544806362845185,0.03817198522178617,307.3489693482164,91.78355653754504,3.3913295081257826,2.7242841391017047,16.782364977193115,0.05206706193266955,0.3579051941122526,1.3030232662955925,0.051818277906963785,0.9072574583078677,0.00506230529595015,1.1339694974001036,0.005493033226152192,47.42489273970287,2.248046297430993,0.009133599180143717,1.061734134661189,0.0,1.6147441929206252,0.0,1.9457089809122863,0.0,0.07150721560920986,0.10371593135714337,0.07506008468863853,0.19701523643815688,0.0836952269011081,0.0816192023520638,0.05084338991835871,1.0,0.07455027215279841,2.2376666666666667,0.08162759442509289,0.25823269221332784,0.09637594775635354,0.05922964720325729,0.013693630191040413,1.0,0.8708102663234759,0.19855900529037637,0.2932322546536528,0.15448063964780986,0.03817198525246902,0.4674755749365503,1.2101269884284882,1.2815231796897326,0.0,2.1,2.112929979482235,0.010190511122345874,0.002161776551800493,0.0002813876296082891,4.758882643307637e-05,0.0002813876296082891,4.758882643307637e-05,0.0
null_cost_3,58.47016045150349,37.74764042550553,3.8069934273180817,2.9882258814856457,8.277200296306752,0.06176984937704481,0.45987296132690886,32.39268116778104,1.8486422877699387,18.872195790299944,1.093196765472795,25.949678862250593,1.640176857504497,41.89096472079479,2.7343328109633642,8.483050025297509,0.8936615746071833,14.106612899436769,1.1855326944180422,26.23471203789367,1.9814625359419058,0.10771760174175665,0.07325021984398615,0.28339226550198365,0.07749406058240621,0.10037368791460843,0.09852315616198071,0.06343399073412445,0.6095187182347475,0.17306038320519265,0.0,0.044507523077322454,0.4915362772101151,0.034343286799545354,0.007284382284382283,0.025082802984203744,0.03818327974276527,0.04182548685351295,0.08333333333333333,0.06643356643356643,0.09016613076098606,0.012820512820512817,0.0869523778402283,0.07663578633204801,0.05417488540640324,307.59582091377524,96.5111418918241,3.4858042684694133,2.85986029698203,3.5678943207292e-08,2.589784231530763e-09,15.070762060019817,0.059574965992112705,0.3710161233011919,1.3386579230427742,0.04272503402722919,0.04272503402722919,1.0030654877179284,0.004325259515570934,1.4438066057778087,0.02385359275177808,49.138613976537805,2.2303381313880286,0.02479800370779479,0.02479800370779479,1.2380809276919535,0.0,1.5442515723407269,0.0,2.3135297373263106,0.0,0.10685941055835084,0.07532819235625499,0.17203868868840524,0.08154999969062283,0.07975060834116465,0.0498516109632356,0.06798998253268007,0.16246108315379865,0.03911044895010053,307.5957144201303,96.5111418918241,3.485803646196923,2.8598596747095377,15.070806152378418,0.059574965992112705,0.3710161579087507,1.3386572202046718,0.04092214718306464,1.003065460399133,0.0037485582468281416,1.4438059835053159,0.0224261880599846,49.138613976537805,2.2303370942672065,0.023311174776404427,1.2380809276919535,0.0,1.5442515723407269,0.0,2.3135297373263106,0.0,0.06472066455119645,0.10685941055835084,0.0753281923483717,0.17203868817333656,0.08154999969062283,0.07975060832089975,0.049851611724595936,1.0,0.06798998253268007,2.2376666666666667,0.0797534903467311,0.21709428405778905,0.08943902290954135,0.05842703333618368,0.006103875888142967,1.0,0.8714176001308997,0.3755655017155728,0.42059246327686034,0.16246108486325983,0.039110449369719004,0.4674755749365503,1.2073423783500685,1.270208451023791,0.0,2.1,2.1773893015210906,0.010129555438955558,0.0022038420476171616,0.0002942594389120598,4.950608174569863e-05,0.0002942594389120598,4.950608174569863e-05,0.0
null_cost_7,58.18048857293092,36.191533748062874,3.7837388839362007,2.902854775409935,7.7373835071298664,0.055479763449055274,0.4508353170834909,30.763711062052533,1.8166768724744404,16.551480672778887,1.0695602810019693,18.993943100329343,1.3331675346155678,41.877165397832734,2.7592705200473326,7.297097134548136,0.7969501037989722,13.156966028908833,1.2053995053128392,22.91909599054266,1.7908845254532462,0.10578745890072645,0.07304538378841019,0.29414034486519397,0.06943501383281674,0.10066757594270777,0.09889463926198401,0.06368188574596582,0.6537847209117242,0.19148744624644679,0.0,0.05096481565957193,0.5167593981161999,0.04971460657922736,0.006410256410256408,0.006698821007502675,0.03818327974276527,0.0328888670400476,0.04749417249417249,0.012820512820512817,0.0894962486602358,0.08304195804195803,0.085977496024225,0.07546620046620046,0.049874014416706164,301.20408822161454,90.23156070422071,3.4596584737300873,2.8218811393405,2.965807912221526e-08,2.0322705258541606e-09,15.91981818459359,0.05337509887741032,0.36339676559729783,1.3243403906623523,0.04960465366400011,0.04960465366400011,0.9621808567317203,0.0,1.1782755676298013,0.0057609860664523,47.86810604855379,2.234009404977163,0.01583796144325425,0.01583796144325425,1.000101907872401,0.0,1.5436875983141363,0.0,2.1066782223802725,0.0,0.10580660066622229,0.07528957485075581,0.18590241710486508,0.08248387451994162,0.08051231917019554,0.050359303548423225,0.06832009482999273,0.15722486396320945,0.03831156665299081,301.20435768427507,90.23156070422071,3.459657644033431,2.821880724492171,15.919818148159,0.05337509887741033,0.3633968173119331,1.3243396878242497,0.0479561410340569,0.9621808567317203,0.0,1.178275360205638,0.00562700964630225,47.86810604855379,2.2340083678563407,0.014351132511863892,1.000101907872401,0.0,1.5436875983141363,0.0,2.1066782223802725,0.0,0.06533912748288047,0.10580660066622229,0.0752895748506688,0.18590241727985224,0.08248387451994162,0.08051232055385073,0.05035930408875459,1.0,0.06832009482999273,2.2376666666666667,0.08051408756698245,0.2331970909442067,0.09300319082785864,0.05868151922169556,0.009099353378081331,1.0,0.8711080135517579,0.25780267084897046,0.37085737444139655,0.15722486732650084,0.03831156676285089,0.4674755749365503,1.203476235858571,1.262453321639138,0.0,2.1,2.0540390565504127,0.009904510031143766,0.0021382363352383557,0.00028519735982019155,4.706278886954468e-05,0.00028519735982019155,4.706278886954468e-05,0.0
null_cost_8p5,58.079402119428835,35.686991748915325,3.7686626928906133,2.8689563032998358,7.679082960087982,0.05417101419990347,0.4490793941514661,30.581772591439897,1.8036066997919942,15.928884478481562,1.0383079877904207,18.006045953203028,1.292672058237364,41.62563815802196,2.7545683013702984,6.94008031258156,0.7770292192318933,13.293550584960085,1.2125551163014314,22.457186999960346,1.7591841526843846,0.10489365567917042,0.07298680911294965,0.29519526333437845,0.0675709336064383,0.1007849587310491,0.09901632287908817,0.0637474823857168,0.6624711426835085,0.20767720558397176,0.0,0.052540545251578974,0.5259692044078226,0.06721516732546318,0.0052447552447552415,0.006698821007502675,0.03818327974276527,0.02651490651383794,0.04516317016317017,0.010198135198135191,0.08936227224008575,0.08275058275058275,0.08558808792453652,0.07517482517482517,0.04882484819822905,295.8372615466942,89.37150436395315,3.422396257519722,2.7958218147978187,2.9795169775859165e-08,2.0472822264534695e-09,15.353864192836758,0.052171336523266165,0.3598381022610231,1.3149728377660115,0.051046406835857074,0.051046406835857074,0.9307561113018892,0.00292056074766355,1.1295004915155005,0.0057609860664523,46.75403159732583,2.2288660208384194,0.010040702185787382,0.010040702185787382,0.9699624127582259,0.0,1.5520881958461057,0.0,2.061237876328429,0.0,0.10517302237997676,0.07521266175229978,0.18759653217362715,0.08278584758695244,0.08077107445428637,0.0504937713134484,0.06976865583576032,0.15668499324075472,0.03816391166301665,295.8372615466942,89.37150436395315,3.422395635247232,2.7958216073736555,15.353860346203753,0.052171336523266165,0.35983809685160395,1.314972134927909,0.04955226842013521,0.9307557735422356,0.002336448598130833,1.129500284091337,0.005493033226152192,46.75403159732583,2.228865191141763,0.009424974471519,0.9699624127582259,0.0,1.5520881958461057,0.0,2.061237876328429,0.0,0.06680672471593724,0.10517302237997676,0.07521266175221293,0.18759653244617636,0.08278584758695244,0.08077107541792024,0.05049377182861811,1.0,0.06976865583576032,2.2376666666666667,0.08077301528537342,0.23570746078745916,0.09426498635884373,0.05878420453991214,0.010251645839400497,1.0,0.8710241446942811,0.23944550234317097,0.3471796823237923,0.15668499660404608,0.03816391167707542,0.4674755749365503,1.2073753829093528,1.2677937222179025,0.0,2.1,2.0638323542369563,0.009883531679709701,0.0021374475468143913,0.00031800288707015627,5.529811898058171e-05,0.00031800288707015627,5.529811898058171e-05,0.0
null_rate_0p6,58.459134123517735,35.923863179969196,3.7776615787370544,2.8819626899137134,7.733971463316468,0.053957216611125215,0.44783854576694515,30.835627008984076,1.8098482847968027,16.276412465823785,1.047299234503877,18.118689745700152,1.2846638202832528,41.873377296921255,2.7733650150778413,7.696050003209294,0.7867531911836535,13.206443044267601,1.2021642483608452,23.03549011945689,1.782640545504468,0.10483710777624759,0.07350155192791084,0.297345987108056,0.06997394417042085,0.10081409773355544,0.09897295083827118,0.06372750012282835,0.6578145749640757,0.1944355673489234,0.0,0.0527473047096652,0.5206321116009921,0.05144211813877365,0.007284382284382283,0.005894962486602358,0.03818327974276527,0.03260959037668789,0.03875291375291375,0.0,0.08829046087888531,0.08304195804195803,0.08734042437313465,0.07692580005664118,0.05099569533706085,297.45668050888224,91.60754901434615,3.5296867912014327,2.8064976197977862,3.701051078571401e-08,2.371591428361549e-09,16.532617541296663,0.05184451651650787,0.3601904614868036,1.3298696527878444,0.051923048394693604,0.051923048394693604,0.9374940791531117,0.0,1.1496408175541244,0.005894962486602358,48.656749228635995,2.237655222415924,0.015850060071269833,0.015850060071269833,1.0915222243662963,0.0,1.537877581237505,0.0,2.1522178279838045,0.0,0.10541074555912618,0.07566332965604514,0.18983151166170764,0.08276953357967878,0.0807766928766771,0.05046367546605706,0.07193796714633742,0.15839753792916936,0.03822794912726239,297.45668050888224,91.60754901434615,3.5296859615047764,2.8064972049494568,16.532617591600843,0.05184451651650787,0.3601904520022978,1.3298673977454507,0.05029493355882167,0.9374940791531117,0.0,1.1496406101299608,0.005493033226152192,48.656749228635995,2.237654185295102,0.014363231139879475,1.0915222243662963,0.0,1.537877581237505,0.0,2.1522178279838045,0.0,0.06870944475299637,0.10541074555912618,0.07566332964940126,0.18983151187290712,0.08276953271087761,0.08077669634380358,0.05046367604459914,1.0,0.07193796714633742,2.2376666666666667,0.0807787191249607,0.23917915488135963,0.09342179920266562,0.05884467475551977,0.010704223926873459,1.0,0.8710183666672316,0.27256553698798364,0.16353932219279016,0.15839753963863054,0.038227949237929416,0.4674755749365503,1.2138027291788238,1.2732118765901153,0.0,2.1,2.0447498536258046,0.009887896478176067,0.002130227031435616,0.0002847850943604949,4.721912520001159e-05,0.0002847850943604949,4.721912520001159e-05,0.0
null_rate_1,58.16773447657092,35.68204540114448,3.764508160589228,2.8765040146814864,7.692598418369097,0.05410861854016696,0.4487101677091838,30.62723750731791,1.8039838603660279,16.057267528810723,1.0482638691955428,18.055026622200383,1.2804056495989673,41.672787712552626,2.7564368612681265,7.1050657108626964,0.782565202641926,13.317133186343215,1.210342281244117,22.64717980526454,1.7594951706279398,0.10486205190105473,0.07324107523229005,0.29590338966038804,0.06897189119015272,0.10076967791482329,0.09897974068431627,0.06372880939276791,0.662835257841821,0.19337325249148077,0.0,0.05236577324328633,0.52610293020812,0.052509284972522,0.0052447552447552415,0.006028938906752408,0.03818327974276527,0.027668309051323517,0.04312354312354313,0.007284382284382283,0.08842443729903537,0.08275058275058275,0.08675631222360193,0.07546620046620046,0.04794450878101534,300.09386862654236,90.31630402508512,3.438442014157772,2.7960641914978623,2.98460324047826e-08,1.974640234525242e-09,16.461753483272513,0.051983925249518614,0.3594579696806479,1.3100781167546909,0.05127356408801462,0.05127356408801462,0.9347868678257024,0.0011682242990654166,1.120287416294256,0.005894962486602358,47.06569792081874,2.2364606459935508,0.010617403454530166,0.010617403454530166,0.9980855622112964,0.0,1.549925470802312,0.0,2.0644312012905175,0.0,0.10528924069706584,0.07541352549527247,0.18831714910443434,0.08279963493356869,0.08078947155454119,0.05048243933529023,0.06837745305946978,0.15715033149766153,0.038150318751131014,300.0941424353744,90.31630402508512,3.438441391885281,2.796063984073699,16.461709349663366,0.051983925249518614,0.35945802408745636,1.3100771034757301,0.050047378512592854,0.9347865300660488,0.00019470404984423334,1.1202872088700924,0.00562700964630225,47.06569792081874,2.2364598162968945,0.009424974471519,0.9980855622112964,0.0,1.549925470802312,0.0,2.0644312012905175,0.0,0.06529406668025833,0.10528924069706584,0.07541352549515655,0.18831714941893576,0.08279963407665987,0.08078947105648897,0.050482439772915326,1.0,0.06837745305946978,2.2376666666666667,0.08079145792988211,0.23700851564533454,0.09384638050807437,0.05881942639479424,0.01044537398909922,1.0,0.8710218971971866,0.2563213847680049,0.2563213847680049,0.15715033486095292,0.03815031876710558,0.4674755749365503,1.21060391017242,1.2869004902313463,0.0,2.1,2.0521209205319018,0.009883932769298508,0.0021334078813255437,0.0002814279869198725,4.6747906763491304e-05,0.0002814279869198725,4.6747906763491304e-05,0.0
null_rate_1p6,58.079402119428835,35.686991748915325,3.7686626928906133,2.8689563032998358,7.679082960087982,0.05417101419990347,0.4490793941514661,30.581772591439897,1.8036066997919942,15.928884478481562,1.0383079877904207,18.006045953203028,1.292672058237364,41.62563815802196,2.7545683013702984,6.94008031258156,0.7770292192318933,13.293550584960082,1.2125551163014314,22.457186999960346,1.7591841526843846,0.10489365567917042,0.07298680911294965,0.29519526333437845,0.0675709336064383,0.1007849587310491,0.09901632287908817,0.0637474823857168,0.6624711426835085,0.20767720558397176,0.0,0.052540545251578974,0.5259692044078226,0.06721516732546318,0.0052447552447552415,0.006698821007502675,0.03818327974276527,0.02651490651383794,0.04516317016317017,0.010198135198135191,0.08936227224008575,0.08275058275058275,0.08558808792453652,0.07517482517482517,0.04882484819822905,295.8372615466942,89.37150436395315,3.422396257519722,2.7958218147978187,2.9795169775859165e-08,2.0472822264534695e-09,15.353864192836758,0.052171336523266165,0.3598381022610231,1.3149728377660115,0.051046406835857074,0.051046406835857074,0.9307561113018892,0.00292056074766355,1.1295004915155005,0.0057609860664523,46.75403159732583,2.2288660208384194,0.010040702185787382,0.010040702185787382,0.9699624127582259,0.0,1.5520881958461057,0.0,2.061237876328429,0.0,0.10517302237997676,0.07521266175229978,0.18759653217362715,0.08278584758695244,0.08077107445428637,0.0504937713134484,0.06976865583576032,0.1566849932407547,0.03816391166301665,295.8372615466942,89.37150436395315,3.422395635247232,2.7958216073736555,15.353860346203753,0.052171336523266165,0.35983809685160395,1.314972134927909,0.04955226842013521,0.9307557735422356,0.002336448598130833,1.129500284091337,0.005493033226152192,46.75403159732583,2.228865191141763,0.009424974471519,0.9699624127582259,0.0,1.5520881958461057,0.0,2.061237876328429,0.0,0.06680672471593724,0.10517302237997676,0.07521266175221293,0.18759653244617636,0.08278584758695244,0.08077107541792024,0.05049377182861811,1.0,0.06976865583576032,2.2376666666666667,0.08077301528537342,0.23570746078745916,0.09426498635884373,0.05878420453991214,0.010251645839400497,1.0,0.8710241446942811,0.23944550234317097,0.3471796823237923,0.15668499660404608,0.03816391167707542,0.4674755749365503,1.2133267011008546,1.2793247874166507,0.0,2.1,2.063832354236956,0.009883531679709701,0.0021374475468143917,0.00031800288707015627,5.529811898058171e-05,0.00031800288707015627,5.529811898058171e-05,0.0
null_rate_2p4,58.093101405241605,35.56152163542598,3.7712361405289467,2.85893973018519,7.659857856688404,0.05495669889076262,0.45018706783117945,30.48673271054274,1.8031867655830203,15.590573700384093,1.0326468258396486,17.69964104743785,1.2875461698220705,41.61449636033503,2.753949865838536,6.9329872651630735,0.7747969059240921,13.295621434428602,1.2141100343570146,22.446622450669974,1.756333658454819,0.1044857262716825,0.07280860580263304,0.29481442070145053,0.06595440842628869,0.1008108721702793,0.09904222519787874,0.063769005856607,0.6614086535645932,0.22310175097535115,0.0,0.0529832701001717,0.5254783062776783,0.0833503904057354,0.0052447552447552415,0.007100750267952833,0.03831725616291532,0.02651490651383794,0.04603729603729603,0.012820512820512817,0.08963022508038586,0.08275058275058275,0.08461456767531533,0.07517482517482517,0.04934823271806759,304.62949321948446,89.79731137515046,3.4126521398623786,2.79421243040512,3.013412151290732e-08,2.0627177211827598e-09,15.854358482763187,0.05311201369433791,0.35954888524724593,1.3144183903932571,0.051066804629928374,0.051066804629928374,0.9223551043457215,0.0035046728971962586,1.1235831595210282,0.006430868167202567,47.09616536274515,2.2267519185940423,0.010040702185787382,0.010040702185787382,0.9640003851624593,0.0,1.5534793783444911,0.0,2.0617842160201385,0.0,0.10465754298847658,0.0750827593139019,0.1873630678469703,0.08279536332093682,0.08077868444935053,0.05051396769427122,0.0710430478801146,0.15613800692292315,0.03817039675686232,304.62978286080016,89.79731137515046,3.412651517589888,2.7942122229809567,15.854358550979484,0.05311201369433791,0.35954887969283184,1.3144176875551545,0.050798851789628265,0.922354766586068,0.0031152647975077833,1.1235829520968645,0.005493033226152192,47.09616536274515,2.226751088897386,0.009518188490907518,0.9640003851624593,0.0,1.5534793783444911,0.0,2.0617842160201385,0.0,0.06892533830419577,0.10465754298847658,0.07508275930800355,0.1873630679869797,0.08279536580275222,0.08077868417414383,0.05051396817600818,1.0,0.0710430478801146,2.2376666666666667,0.08078064362235364,0.2349707059417029,0.0944742892842284,0.058767572632071115,0.01024206530963207,1.0,0.8710246780448827,0.22539359572761755,0.39237853549368057,0.15613800946208095,0.038170396780187174,0.4674755749365503,1.2117529733640058,1.2929272876741986,0.0,2.1,2.0756702597532737,0.009812843054532951,0.002132758266635339,0.0003267697369058666,5.4209235926858117e-05,0.0003267697369058666,5.4209235926858117e-05,0.0
